0.15014,0.62128,-0.081082,-0.84859,0.73829,-0.18247,-0.26633,-0.49631,4.2098,4.6128,2.6989,1.4073,5.6416,4.7281,3.9657,1.5243,1
-0.71576,0.71696,0.64941,1.4384,1.4896,-0.24134,0.38577,-0.81131,2.1475,3.0813,0.84605,4.5017,4.034,0.48388,5.8751,2.477,10
-0.10902,-0.20408,-0.097983,0.54588,-0.79896,-0.58387,0.54595,-1.7667,3.3001,6.214,4.2657,4.2482,0.56505,4.7965,0.3245,5.2249,1
1.2775,0.34877,-1.452,0.77666,-1.2358,-0.20243,0.57844,-0.44642,1.6093,4.1882,2.9509,3.713,4.2098,4.7536,6.0771,5.3275,10
-0.88098,-1.1849,-0.14392,-0.4582,0.40294,-0.20021,0.12832,-0.11327,5.4074,3.6909,5.6371,0.8052,5.3319,4.8085,2.78,4.6637,1
-0.47797,-0.54479,0.9704,0.84837,-0.44281,0.94185,0.22721,0.23621,3.3784,1.0312,5.0868,0.61478,5.2355,3.9107,3.574,4.7958,10
-0.37247,1.0252,-0.37418,-0.47413,-0.45521,0.15348,0.45803,0.095626,4.7927,0.92734,2.7779,1.8282,5.6066,1.4591,0.55898,1.9469,1
-1.2664,-0.1406,-0.29007,0.26217,0.82959,-0.11954,-0.018724,-0.035162,1.227,5.9412,1.6628,3.5472,4.0214,5.5394,5.926,3.073,1
0.16374,-1.2838,0.55047,0.38569,0.18519,0.97896,-0.89457,-0.081294,4.1081,1.2047,4.6038,5.7174,3.0157,4.8905,1.6001,5.4206,10
0.19645,-1.3209,-0.87719,-0.75033,0.74782,0.16886,0.84548,-0.80075,1.037,0.70788,4.253,0.94534,4.0187,2.6208,3.0475,4.1685,10
1.3201,-0.86503,0.14307,0.51463,1.07,1.346,0.28076,0.23657,5.3459,3.5155,5.5968,5.2177,3.8041,5.0169,4.0665,5.6698,1
0.118,0.048791,0.32186,0.31435,-0.13722,0.51328,0.48157,0.47801,5.3435,0.87104,2.1586,5.6927,5.7531,1.877,3.8839,2.7293,10
0.14853,1.3313,0.27778,-0.005008,-0.11966,0.84839,0.12144,-0.44821,3.6796,4.6571,6.1334,4.6266,5.7255,5.5548,0.64612,3.7859,1
-0.22483,-0.23315,0.85463,-0.099298,-0.25721,0.32644,-0.4226,0.049021,2.8578,6.0043,1.0659,1.7778,3.0125,1.9779,5.5254,6.2042,10
-0.77008,0.49752,-0.48675,0.88964,-1.3747,-0.50211,-0.42888,0.39779,4.1283,4.9939,1.5272,4.3619,5.2734,6.0456,5.0344,1.4123,1
-0.8903,-0.41089,-0.28361,-0.85071,-0.17307,0.34014,0.59409,0.95444,4.1975,6.0222,4.5283,5.0776,1.3112,1.8742,4.2108,5.3258,1
0.13301,-0.39112,-0.31672,0.18315,-0.75568,0.23416,-0.35228,-0.55942,2.8916,4.0776,1.8235,3.3546,0.16285,5.33,3.1254,3.5222,1
0.49934,-1.2588,-0.15508,-0.26532,1.5613,-1.1327,0.065788,0.18751,0.19695,1.5458,3.8532,3.5013,0.42907,4.084,1.1458,2.6726,10
0.53113,0.38315,0.11521,0.58535,-1.4795,-0.17068,0.39431,0.5963,4.9887,5.2317,5.1057,1.3662,1.1081,5.1645,5.6329,1.6176,1
0.40585,-0.027909,-0.12149,-0.79533,-0.58045,-0.19223,0.26247,0.77123,2.4265,3.0873,0.45074,1.9764,4.8022,4.8578,0.66699,5.4063,1
-1.1355,-0.39319,-0.35752,-0.13034,0.14812,0.20985,0.2439,-0.067006,2.09,0.8712,5.1331,4.9432,5.4328,4.1108,5.9336,0.019702,10
-0.37089,-1.5193,-0.25567,0.15652,-0.5545,-0.19189,0.48794,-0.027284,3.67,2.2439,6.2102,3.6657,4.8634,5.5024,0.50019,2.1214,10
0.034227,-0.65097,0.67425,-1.5388,-1.1042,-0.93378,0.018649,-0.30143,1.024,3.0607,6.0662,6.164,4.2049,4.8166,0.8382,1.0144,10
-0.52085,-0.22064,-1.0034,-0.58479,-0.35572,-0.90611,0.29353,0.27223,3.8628,3.3337,1.0413,6.1516,3.643,4.0671,1.731,1.3149,10
-0.40189,0.43447,-0.36848,0.72746,-0.8486,-1.6507,-0.27961,-0.28206,2.563,5.1745,1.9931,3.2669,3.7194,6.2506,5.8865,1.0244,1
1.6179,-1.2816,-0.15923,0.15575,-0.018143,0.57763,-0.0051611,-0.46261,0.92958,2.7358,5.4324,5.9032,3.9754,0.22418,4.448,3.1351,10
0.42451,0.26559,-0.066563,-0.21627,1.4577,-1.4124,-0.1206,0.46762,0.99186,2.2477,0.4829,2.1114,3.8884,4.8135,5.7732,5.9929,10
1.8288,-0.68231,-0.60223,0.59874,0.9839,-2.4317,-0.98131,0.3744,0.4015,4.1106,4.5001,2.0881,2.2257,0.14687,4.1523,5.441,10
-0.40748,0.40085,0.28305,-0.36712,-0.9491,0.62102,0.3751,-0.94444,0.4603,0.79511,3.1074,5.327,3.1557,5.7703,4.7177,4.4513,1
-0.92097,0.45956,-0.25504,0.29742,-0.36385,0.77032,-0.20434,-0.86748,6.2227,2.2118,0.91978,0.17143,0.091432,5.6103,5.0515,1.5498,10
0.05079,-0.014988,-0.52403,0.72246,0.34484,-0.87298,-0.093914,-0.61144,1.0977,4.7742,5.1572,4.0594,3.1911,4.1557,6.1475,0.67971,10
0.27066,-0.15582,-1.0046,0.14775,0.4806,0.69609,0.5945,-0.38474,6.2458,3.9694,4.1687,3.3786,5.7675,1.118,3.9926,4.2141,1
1.2005,-0.26191,1.4661,0.42948,-0.70171,0.32007,0.25898,-0.33855,5.1392,3.3778,1.1059,1.7162,5.4118,2.5645,4.4097,2.1859,10
-0.53771,-0.32395,-0.29524,-0.66434,-1.2097,-0.53375,1.0362,0.79442,5.0858,5.6322,4.9696,3.5977,5.5165,4.3158,5.1956,4.4205,1
-0.61497,0.368,0.71491,-0.61154,-0.93257,-0.12888,-0.69301,-0.61873,1.7286,2.2894,0.53441,4.9313,5.477,4.7871,1.6195,4.8508,10
-0.024202,-0.56826,0.26799,-0.26334,1.0329,-1.0313,-0.53913,-0.129,3.1375,1.2003,1.7168,2.074,4.8473,3.9094,3.9185,3.3202,10
-0.19185,0.73198,0.95011,-0.23183,0.48633,-0.29386,0.63347,0.55685,2.2762,4.1604,3.8152,1.5107,2.0717,3.7473,4.9679,5.3509,1
0.70977,0.49291,0.97657,-0.17813,1.1658,0.62878,0.93332,0.99489,1.2957,0.75245,5.2774,5.355,1.2887,3.6567,5.3683,2.6172,1
0.14916,0.15167,0.50612,0.2791,0.46586,-0.66096,-1.0447,-0.30007,3.6039,4.4176,4.1825,6.2432,3.0377,1.2556,3.9844,3.0274,1
0.28064,1.0322,0.19094,0.40155,0.37971,0.55133,-0.35947,1.0142,4.238,6.2048,2.7999,5.2476,0.61072,5.3402,0.32129,5.2528,1
-0.48714,1.054,0.64702,0.58459,0.17063,0.47634,-0.92264,-0.59678,0.72121,2.4743,4.3267,1.3038,1.7839,4.0955,3.9379,0.99664,10
-0.046233,0.39807,-0.50097,-0.021652,0.30019,0.15458,-0.12156,-1.0165,2.3139,5.0702,4.3942,4.6632,2.7714,5.4686,1.434,1.4813,10
0.61921,0.046628,-0.12881,-0.58133,-0.46433,1.1359,0.2143,1.0929,4.0762,4.0691,2.558,4.3448,0.95425,4.0344,4.9311,4.7336,1
-0.24812,-0.40793,1.0601,0.89503,0.37697,-0.71611,0.36218,0.026324,5.7893,4.1578,4.4766,3.3926,1.9787,5.4994,0.17,2.8184,1
0.27658,-0.056337,0.040117,0.051066,-0.69345,-1.0342,-0.51455,0.35982,3.5734,1.9467,5.8248,1.2868,3.5077,5.518,5.7524,0.78483,10
0.89108,0.67367,-0.062706,0.43043,0.17705,-0.47013,1.7755,0.75342,3.7502,4.2465,1.6136,1.8985,1.3304,4.2958,3.907,0.48182,1
-0.7368,0.80788,-0.56125,0.73848,0.12599,0.060537,0.048821,1.1446,1.3661,2.338,3.7944,4.343,3.7078,1.6419,2.6908,5.6004,1
0.49134,-0.2565,0.12909,1.4937,-0.55794,-0.59799,-0.30883,-1.1825,1.219,0.3681,0.009079,1.1427,4.9336,5.7668,3.1074,3.8795,10
0.19634,-0.27404,0.27859,-1.3077,0.61098,-1.5399,1.3318,-0.1721,2.9176,5.4261,3.5947,2.106,0.76474,1.7876,5.1817,4.1514,10
0.54152,0.64828,-0.57478,0.73675,-0.51481,0.063119,0.47034,-0.51427,1.6584,3.4862,0.22778,5.248,2.3747,2.8048,3.7279,5.0771,1
0.040313,-0.60832,-0.92365,-0.33989,0.78218,-0.57571,0.86538,0.92653,4.8539,3.9546,4.5063,2.7828,5.6316,4.5723,3.735,0.62967,1
0.81015,-0.067719,-0.47432,0.18946,0.16351,-0.22407,1.3116,0.13449,0.32023,6.0603,1.3333,4.7493,3.7874,1.6744,0.62039,5.2275,10
0.16038,0.37596,1.0231,-0.53612,0.27492,1.2979,0.13864,0.37992,6.0174,4.8837,4.0032,5.0855,4.4882,3.8966,6.227,0.23912,1
0.2214,-0.30199,0.039114,1.0801,-0.75262,0.6525,0.48544,-0.84783,0.32696,3.399,3.7292,2.6563,4.704,2.5788,3.7783,4.6828,10
0.25128,0.3427,-0.32976,-0.10865,0.21485,0.36237,0.10718,0.64111,1.3383,4.1516,3.5299,5.5481,5.7722,5.5015,1.9366,2.6534,1
1.3528,-0.12828,0.94703,-0.1017,0.95732,2.2872,1.3354,-1.4051,6.1517,5.0892,4.9123,6.1038,3.567,4.0018,5.3491,3.0273,1
0.11397,-0.56692,-0.26348,1.6603,-0.36181,-0.96178,-0.81953,-0.38109,4.5136,2.0203,1.6008,1.4298,0.77674,5.5276,0.34277,1.928,10
1.1951,-0.010703,-0.10073,1.012,0.40688,0.29592,-1.2718,0.068747,5.2341,4.3256,1.951,4.1129,3.7935,0.35849,2.5748,1.0065,1
-0.66671,0.30347,-0.1298,0.19981,-0.42588,-0.34524,-0.41091,-0.56325,1.6931,0.84713,6.102,1.0914,5.6616,2.6251,4.3142,6.2088,10
2.0941,-0.57927,-1.16,-0.48675,0.45658,0.49696,-0.56479,0.21844,4.3758,3.7258,0.99609,2.5256,5.0631,4.2553,4.5826,1.8082,10
-0.51646,0.13477,0.89549,-0.10324,0.64404,-0.58602,1.0178,-1.3315,3.0529,2.17,4.8775,1.32,2.5993,4.3353,5.0795,4.1124,1
0.55551,0.29334,-0.37111,-0.44626,-0.062338,-0.96241,-0.12339,-0.32142,5.1421,5.3032,5.8453,1.4087,5.7026,4.3336,1.6602,2.5306,1
-0.63646,-0.90645,-1.2931,0.33629,0.10625,-1.1331,1.4101,0.43295,4.1568,0.57874,3.8631,5.5625,0.59723,3.8057,1.5517,2.6573,1
0.055694,0.95616,-0.55199,0.70714,0.47385,-0.30439,0.30441,-0.72073,5.8178,1.0764,6.2326,4.2326,6.1869,4.9508,4.4081,5.552,1
-1.0979,-0.41262,-0.68302,0.32936,0.57955,-0.15631,-0.47653,-0.88189,5.4031,0.9941,2.2566,2.2041,5.7261,3.8591,0.73908,4.7628,10
0.42281,0.55227,-0.35401,0.251,-0.40707,0.46168,0.38258,-0.36036,1.0214,1.6092,2.5532,1.261,3.9418,4.1939,1.5938,4.2571,10
-1.0645,1.1141,-0.87394,0.087397,0.66149,0.49506,0.30006,-0.048388,0.98223,1.3457,0.88146,0.25036,5.4498,0.80241,0.88645,1.8713,10
0.50338,1.108,-1.1007,-0.64832,1.1614,-0.14947,0.82408,-0.18356,3.9037,4.7686,3.8053,3.1915,1.2765,5.5701,1.4301,0.63563,10
-0.45135,0.19655,-1.5387,0.67867,0.58858,-0.24855,0.34988,0.55863,0.57334,1.7153,1.2875,0.65341,4.0996,0.54479,4.652,2.626,1
0.58491,0.3823,-0.16533,0.31937,-0.45692,1.8355,-1.4064,0.74621,2.7882,1.3303,4.7521,3.9153,4.5991,1.8383,3.7618,2.6803,1
-0.79264,0.63212,-0.1651,1.4439,-0.25322,0.95255,0.3067,-0.82457,3.4739,5.278,1.0076,0.41237,4.1794,4.4343,5.7381,3.4218,1
1.7195,-0.13167,0.76045,-0.23605,-0.74834,-0.58563,-0.14433,1.3009,4.1416,2.6975,1.1575,3.556,5.5274,4.4999,4.6291,2.0749,1
-0.017595,-0.8672,0.031042,0.044401,-0.10743,1.14,-0.081878,0.062395,5.3546,6.0401,0.26585,3.3835,5.3715,4.5723,5.8382,3.9506,1
-0.65268,-0.18329,-0.56487,-1.2579,-0.30891,-1.2503,0.41811,-0.99202,4.1631,4.7534,4.6454,2.2178,3.8569,2.8196,2.9438,1.3612,1
-0.25037,-0.18672,-0.098904,0.20397,0.26284,-0.15505,1.5342,0.52676,2.213,3.1918,4.5954,4.834,5.4873,1.1018,4.4688,3.1431,10
-0.25824,0.59128,-0.42795,-0.29995,-0.43756,0.63585,0.22782,0.63536,4.0693,1.2457,2.2512,1.1553,5.5896,2.6077,6.158,0.19735,1
1.5795,0.32512,0.21219,-1.1748,1.6671,-0.28686,0.98043,0.15595,5.2618,3.4832,1.2017,2.6655,5.1563,5.3861,3.9888,5.6481,1
0.42125,0.18416,-0.38351,-2.7098,0.45775,0.65761,0.21577,-0.62006,4.1899,2.3531,3.5332,2.0238,5.2376,6.1753,3.9113,1.6768,1
0.58495,0.42567,0.33848,-0.47402,-0.26976,0.34235,-0.85299,0.69157,1.5961,4.1611,4.0227,2.7645,4.2146,4.3345,0.65392,2.4021,1
0.32322,-0.22148,0.46435,-0.79803,-1.1933,0.015834,-0.87034,-0.82633,2.0108,4.9678,4.8497,3.7164,4.0734,4.9828,1.9106,6.2614,10
-0.48444,0.71961,-0.99772,1.1564,0.34025,0.38254,0.90766,-0.75579,4.1734,1.8841,1.0285,2.1504,2.5867,4.7086,1.7654,5.268,10
-0.35648,-0.43283,0.027291,-0.684,0.82959,0.93474,-0.11428,-0.13206,4.2333,1.7223,5.1731,4.6846,5.4747,0.55352,1.3621,2.2421,1
0.60046,-0.093272,0.66367,-0.092341,0.077316,-0.16256,-0.3573,0.17394,3.1064,4.7071,1.8746,5.1707,1.4821,4.0423,1.8908,3.9831,1
-0.79899,-0.42089,0.18549,0.66141,0.2995,0.092881,0.85446,1.5737,2.5097,1.2276,1.4147,4.3314,4.6577,0.096524,4.9326,5.2727,1
-0.027433,0.10401,0.25921,-0.41096,-0.38611,-0.38101,-1.0641,-0.17745,2.7179,2.0624,4.8394,2.1164,5.5564,3.8749,2.9758,4.0758,10
-0.049952,-0.41857,-0.35328,-0.64752,-1.1949,0.11738,-0.17377,0.52037,4.0398,4.7606,5.7041,3.5542,3.8409,0.086387,1.7756,1.8417,1
0.50222,0.075482,0.74227,-0.49582,0.11027,-0.27357,-0.073876,-0.4556,5.9548,5.1488,4.1929,0.10453,2.7843,2.2446,4.2881,1.8978,1
0.4241,1.3049,-1.1161,0.77412,-0.41832,-0.30977,0.25891,1.0371,1.2112,3.2391,3.334,0.98495,5.3864,1.4444,4.5442,5.0239,10
0.51635,-0.19113,-1.2582,-0.036503,-0.28827,0.52513,-0.69115,0.14315,4.5497,0.93519,4.8248,2.4706,5.8912,4.19,4.8091,5.3134,10
1.3398,-0.29839,-1.17,0.31933,0.36709,1.3591,0.082512,0.70984,1.3159,3.2656,0.97722,1.2103,4.0753,1.3535,5.5894,1.6317,10
-0.29787,-0.92472,0.84011,0.83348,-0.73285,0.62425,-0.70909,0.69385,4.1642,5.6089,0.92073,0.84778,4.3996,3.4684,3.7396,4.4331,1
-0.68286,0.01283,0.46357,-0.23998,-1.7509,0.84201,0.042828,-0.33957,1.3448,3.7156,0.2037,4.0854,5.8905,5.1617,5.7526,4.8278,10
-0.21885,0.81635,-0.28654,1.6874,-1.061,-0.52596,0.069089,1.2996,5.3057,6.1244,1.0303,3.3192,5.2699,4.4782,1.612,3.6147,1
-0.73062,-0.3689,0.3071,-0.18726,0.83546,-0.14283,-0.027461,0.55827,4.1689,2.3851,1.7387,4.2933,5.314,2.4986,1.9059,5.4796,1
-0.90537,-0.56007,0.25414,-0.48186,0.60745,-0.33249,-0.44831,-1.2625,0.0021228,4.2139,4.2318,4.2553,4.6833,5.3758,0.34246,4.8343,1
0.46432,-0.1042,-1.4332,-0.29237,0.88586,0.6287,-0.72691,0.068662,1.6093,3.5044,5.2748,5.3315,2.3471,4.2132,4.4021,5.9037,1
-0.29913,-0.038375,-0.78786,1.0031,-0.57738,0.03975,-0.3388,0.36515,1.5228,4.2839,0.3499,1.6644,5.6824,0.76067,5.3553,2.0312,1
0.71841,0.031807,-0.084783,0.44213,0.35688,0.3072,-0.97239,0.010039,0.85673,4.6413,1.9864,1.0407,4.8507,4.9885,6.0533,4.0243,10
-0.75956,-0.32808,-0.62439,0.035514,-0.85595,-0.18807,0.22171,-0.15852,3.5554,1.6213,2.5072,4.1896,2.6456,1.316,4.7995,5.6955,1
1.1202,0.028869,0.58245,-0.25081,-0.1439,0.58474,0.20918,-0.12432,4.0102,1.8989,3.3434,0.048143,4.0971,2.5015,4.7023,0.20058,1
-0.67822,-0.97056,0.26292,-0.36173,0.39025,-1.5119,0.22284,-1.1507,5.5506,1.0409,3.461,4.3941,4.6317,4.5586,3.962,3.6969,10
0.66775,-0.10619,-0.39911,0.21294,-0.16497,0.039642,-0.44523,0.57668,5.6958,2.0762,5.0866,0.44021,4.0238,2.1224,5.0477,3.809,10
-0.0024393,1.1573,0.21247,-0.3068,0.19051,-1.1702,1.1806,-0.68485,2.6275,4.6999,1.1293,5.3231,5.5719,2.2552,5.2762,4.6018,10
-0.42628,-0.022556,-1.3558,-0.21251,0.53124,0.91431,-0.16881,-1.9757,0.10116,1.3449,5.8343,4.2515,4.3147,4.9177,2.9596,5.5151,1
1.1147,-1.4463,0.51888,0.13536,-0.13944,-0.98806,-1.0001,0.12529,5.7084,2.7847,3.776,3.6451,4.0194,2.1566,3.5195,1.8218,10
0.043999,0.25927,-0.35139,0.49762,-0.14967,0.43125,-1.8767,-0.71043,0.22191,5.3726,3.3312,1.5455,5.8955,5.11,3.0825,3.8357,10
-0.24245,-0.089084,0.20062,0.013359,-0.34962,0.45772,-0.28776,0.1482,4.1976,3.4151,0.0045763,0.53602,5.1118,1.4191,2.1047,1.4095,1
-0.92039,0.0034883,-0.8052,0.1791,-0.33255,-0.04425,-0.71373,-0.021044,0.0072994,2.7082,2.1334,6.047,5.8725,3.7606,4.9955,5.9577,10
0.41192,-0.21229,-0.9956,0.87817,0.5026,0.51395,-1.7837,0.28708,0.96886,1.3188,5.4015,1.3491,4.3285,1.137,4.4109,1.6303,1
-0.20008,0.49902,-0.9735,-0.36989,-0.18951,-0.34442,1.353,0.80721,2.4861,0.40645,3.7078,4.7069,4.4378,4.0167,5.5497,4.2359,10
0.172,-0.57153,0.18561,-0.75303,-0.56294,-0.60907,-0.57113,0.50128,3.1773,6.0942,0.50644,5.2888,3.9541,2.6269,2.0765,5.411,1
0.09362,0.65324,0.89232,-0.54917,-0.30585,-0.12572,-0.35594,0.048961,1.9521,2.8969,0.31675,2.5542,3.7736,4.5493,2.5479,4.0158,1
-0.011538,-0.65733,0.40752,0.28083,0.42662,0.060805,0.56129,-0.70934,1.6589,1.1843,4.8848,3.1196,5.9637,5.5834,3.8845,0.038869,1
0.17937,0.35152,-1.1162,-0.052482,0.51546,-0.86424,-0.90406,1.5644,2.1449,2.4887,3.5069,4.0937,0.10349,2.5252,3.9226,5.4786,1
-0.86086,-0.69905,0.25067,-0.57429,-0.37337,0.31908,0.55886,-0.73303,5.0611,3.7304,4.8039,4.4396,3.0597,4.1907,0.20466,1.4111,10
-0.0092565,-0.49573,-0.039882,-1.4099,-0.56149,1.2443,-1.08,-0.93263,6.1193,2.0885,2.924,1.1079,5.5131,3.8851,6.0212,0.8027,10
0.60698,-0.15922,0.19826,-0.31037,-0.63129,-0.92301,0.75554,-1.0956,5.4921,4.2205,1.2391,2.0746,0.020188,6.0803,2.8714,3.9513,10
-1.2866,-0.032621,0.28409,-0.28152,-0.11435,0.12363,0.27169,0.49489,0.98688,3.8003,1.8749,0.3006,3.99,1.1287,4.6103,2.7985,10
-1.1561,-0.40742,0.44144,-0.74618,0.86385,0.63935,0.51263,-0.38455,5.0561,0.42644,2.2214,4.0157,5.1811,3.5961,3.7368,3.747,10
0.20517,-0.27869,-0.23247,-0.46491,1.0186,0.014292,-0.70266,0.1605,2.1482,5.8048,2.4868,1.7984,4.2016,0.51515,5.389,2.963,10
0.51045,-0.30126,-0.07286,-0.70546,-0.12742,-0.078672,0.20841,0.37809,1.1841,1.4385,2.4021,1.7131,5.0471,2.2613,3.1572,1.2895,10
0.3047,-1.0691,-0.78827,0.072107,0.45622,0.6079,-0.23772,-0.30239,0.83529,4.135,3.3625,0.65048,0.019975,5.1157,2.6478,6.038,1
-0.28436,-0.060483,-0.040445,-0.13893,0.1895,1.1922,-0.35332,0.68271,2.8846,2.5513,5.3195,2.267,5.3099,5.1962,3.6946,1.5377,1
-0.24162,0.45742,0.46404,0.021974,-0.054688,0.024379,-0.78966,-0.7627,2.6538,5.8061,2.0215,1.0259,2.7854,4.7122,2.9117,3.7849,10
0.79043,-0.80106,-0.7417,0.12637,-0.27519,-0.19862,0.88323,-0.20367,5.3816,4.1617,2.1525,0.43822,4.516,4.2646,3.7732,0.7861,1
-0.53624,0.39721,0.050502,-0.19268,0.45164,0.30639,-0.44161,0.11226,6.1958,4.4231,1.0105,6.0937,4.4318,3.4719,3.8167,0.55787,10
0.85958,0.41341,-0.401,-0.22534,-1.5776,0.90528,0.3009,1.103,0.58502,3.1933,5.5825,4.4479,5.6224,3.9483,0.028453,0.88277,1
1.2735,-0.11719,-0.21222,-0.14495,0.10691,-0.95566,0.34794,-0.10708,2.2497,5.9368,1.7038,0.55301,3.8619,0.74864,0.98598,3.8476,10
0.0018152,-1.4262,0.86928,0.15884,1.1216,-0.075103,1.6145,-1.4744,1.6772,5.3689,4.585,1.5435,4.3225,1.7298,3.9946,0.45832,1
0.37071,-0.49277,0.66738,0.97702,-0.32416,0.7293,-0.23493,0.71306,6.0525,2.7748,4.0321,0.04169,1.3362,2.6594,5.2509,6.2556,1
0.78695,0.31897,-0.59516,-1.0039,1.1325,-0.02719,0.20213,0.56767,4.6324,0.67107,5.1684,4.6395,0.61485,1.236,5.7605,5.4511,1
-0.53902,-0.87873,-1.7287,-0.75322,1.6447,-0.95069,-0.49058,1.1788,3.9564,1.9128,5.7317,5.106,3.6811,4.4636,1.5633,5.6296,1
0.40713,0.37402,0.54082,-0.23096,1.5896,0.75914,-0.15511,0.049671,5.6771,1.6257,1.5938,5.782,1.6675,3.7928,0.32686,6.2597,10
-0.26461,0.30068,0.60143,-1.4017,0.11317,0.19764,-0.67702,-0.35438,4.2591,0.11717,3.0019,5.2953,2.9004,5.1252,3.3298,3.8219,1
-0.45503,-0.055127,1.5393,0.23568,0.18631,0.68394,0.11267,-1.4051,1.2557,4.506,1.9108,3.1077,3.5973,3.8247,4.2623,0.4998,1
-0.013685,-0.082348,-0.027256,-1.0112,1.3181,-0.92354,-0.037615,0.94732,5.275,2.7645,2.4063,2.9142,4.3138,5.0227,0.70707,0.57189,1
0.27544,-0.27528,-0.29111,0.71028,0.29222,0.092179,-0.099657,-1.3076,5.7783,0.43627,0.59711,4.0152,3.2266,2.6395,5.0551,4.0662,1
-0.8109,1.195,0.77749,-1.0124,0.031103,-0.18282,-0.30699,-0.33969,4.6462,3.3529,4.9869,2.9018,5.2579,6.2616,0.49063,3.6902,1
0.17818,-0.062805,-0.73089,-0.38531,0.88732,-0.11503,0.66375,-0.99498,2.0393,2.3634,4.6746,4.3643,4.8021,1.1512,1.6048,5.3509,10
-0.49376,-0.25133,0.077049,0.3343,-0.087436,-0.26078,-0.16243,-0.28591,1.7504,4.9739,4.9183,5.3384,0.65849,5.8374,3.7324,3.809,1
0.37179,0.23121,0.37027,-0.015588,-0.54481,0.74436,-0.15222,1.0201,1.1224,0.74047,3.7067,3.6654,1.9546,3.6937,3.8468,1.7092,10
-0.54643,0.28792,0.97629,-0.92059,0.28171,0.038103,-0.36293,0.18066,1.1036,6.2567,3.7558,4.8115,3.7505,1.8727,5.7801,3.926,1
1.2257,0.44701,0.79292,0.34206,0.18693,0.1819,-0.50912,0.8955,1.1089,2.263,4.6179,1.6514,3.9316,3.2502,3.0266,1.446,10
-1.3627,0.20659,-0.65436,0.2662,1.2731,0.52798,0.71279,0.42409,2.0883,0.080507,1.7626,0.32939,4.0298,4.191,5.4391,4.1669,10
0.047904,-0.80751,0.029289,0.58381,-0.53124,0.41846,0.020734,-0.2572,4.9358,4.7061,4.3911,1.5245,0.66497,4.2388,0.1174,2.8933,10
0.060406,-0.61571,-0.28082,-0.59811,0.62556,0.58786,-0.47033,-0.54984,0.87628,4.0456,3.8186,3.1437,3.9431,4.7703,6.1579,0.56115,10
-0.055215,0.43916,0.92041,0.36839,0.23414,-0.65739,0.54144,-0.95351,0.52099,5.1673,1.4278,5.3074,0.67672,6.2727,5.5803,4.0326,1
-0.74393,1.0168,-1.3784,-0.17365,-0.31555,-0.30117,0.33739,-0.94513,4.5332,2.2425,1.188,2.5284,2.2442,4.1989,2.5725,0.058164,10
